ID,RUT_EMPRESA_O_PRODUCTOR_MINERO,NOMBRE_EMPRESA_O_PRODUCTOR_MINERO,NOMBRE_FAENA,NOMBRE_INSTALACION,TIPO_DEPOSITO,RECURSO,TIPO_MINERIA,CANTIDAD_MUROS__CONTENCION_,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA,UTM_NORTE,UTM_ESTE,DATUM,HUSO,LATITUD,LONGITUD,ESTADO_INSTALACION,METODO_CONSTRUCTIVO_MURO,VOL_AUTORIZADO,VOL_ACTUAL,TONELAJE_AUTORIZADO,TONELAJE_ACTUAL,RES_APRUEBA,FECHA_RES_APRUEBA,RES_PDC_APRUEBA,FECHA_RES_PDC,Shape_Length,Shape_Area
0691-5C,77066588-4,MINERA PAKMIN SpA,MINAS Y PLANTA BELLAVISTA,EMBALSE DE RELAVES 3,EMBALSE,COBRE,METÁLICO,1,05,057,05701,Valparaíso,San Felipe de Aconcagua,San Felipe,6381507.94,332159.1584,WGS84,19S,-32.69139144,-70.79037689,INACTIVO,,125000,,187500,,449,1996-05-07,,,594.2127131,21190.30198
0692-5C,77066588-4,MINERA PAKMIN SpA,MINAS Y PLANTA BELLAVISTA,EMBALSE DE RELAVES 4,EMBALSE,COBRE,METÁLICO,1,05,057,05701,Valparaíso,San Felipe de Aconcagua,San Felipe,6381576.938,332250.949,WGS84,19S,-32.6907833,-70.78938575,INACTIVO,,93000,279,139500,4185,680,2013-06-10,,,587.1696832,16501.14585
0693-5C,77066588-4,MINERA PAKMIN SpA,MINAS Y PLANTA BELLAVISTA,EMBALSE DE RELAVES,EMBALSE,COBRE,METÁLICO,1,05,057,05701,Valparaíso,San Felipe de Aconcagua,San Felipe,6381551.166,332105.4948,WGS84,19S,-32.69099353,-70.7909413,INACTIVO,,73670,,110505,,,,,,323.8760081,2884.841181
0694-5C,77762940-9,ANGLO AMERICAN SUR S.A.,EL SOLDADO,EL COBRE 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,055,05506,Valparaíso,Quillota,Nogales,6384028.208,298611.3185,WGS84,19S,-32.66305624,-71.14749251,INACTIVO,AGUAS ARRIBA,2350000,,3525000,,,,2417,2015-09-29,611.908794,24427.26408
0695-5C,77762940-9,ANGLO AMERICAN SUR S.A.,EL SOLDADO,EL COBRE 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,055,05506,Valparaíso,Quillota,Nogales,6383560.184,298839.8013,WGS84,19S,-32.66731691,-71.14515841,ABANDONADO,AGUAS ARRIBA,1000000,,1500000,,,,2417,2015-09-29,719.3524117,30297.16417
0696-5C,77762940-9,ANGLO AMERICAN SUR S.A.,EL SOLDADO,EL COBRE 3,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,055,05506,Valparaíso,Quillota,Nogales,6383019.903,299104.3866,WGS84,19S,-32.67223547,-71.14245487,ABANDONADO,AGUAS ABAJO,1000000,,1500000,,,,2417,2015-09-29,853.6381259,33807.4068
0697-5C,77762940-9,ANGLO AMERICAN SUR S.A.,EL SOLDADO,TRANQUE 4,TRANQUE DE RELAVE,COBRE,METÁLICO,2,05,055,05506,Valparaíso,Quillota,Nogales,6384431.512,297027.1381,WGS84,19S,-32.65913054,-71.16428727,INACTIVO,,53500000,,80250000,,586,2007-06-11,1244,2009-06-30,4859.168555,1092609.151
0698-5C,77762940-9,ANGLO AMERICAN SUR S.A.,EL SOLDADO,TORITO,TRANQUE DE RELAVE,COBRE,METÁLICO,3,05,055,05506,Valparaíso,Quillota,Nogales,6386517.46,297124.3403,WGS84,19S,-32.64034477,-71.16279854,ACTIVO,EJE CENTRAL,156666666,123343378,235000000,201162035,2678,2015-10-27,1244,2009-06-30,8402.934043,2890122.185
0699-RM,77762940-9,ANGLO AMERICAN SUR S.A.,LOS BRONCES,PEREZ-CALDERA 1,TRANQUE DE RELAVE,COBRE,METÁLICO,,13,131,13115,Metropolitana de Santiago,Santiago,Lo Barnechea,6325136.325,375056.6654,WGS84,19S,-33.20544631,-70.34056262,INACTIVO,,12000000,,18000000,,310,1992-03-11,855,2010-09-28,1803.789884,119436.1803
0700-RM,77762940-9,ANGLO AMERICAN SUR S.A.,LOS BRONCES,PEREZ-CALDERA 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,13,131,13115,Metropolitana de Santiago,Santiago,Lo Barnechea,6323393.221,374830.4419,WGS84,19S,-33.22113872,-70.34322943,INACTIVO,,30333333,,45500000,48365379,310,1992-03-11,855,2010-09-28,3350.941892,441869.3628
0701-RM,77762940-9,ANGLO AMERICAN SUR S.A.,LOS BRONCES,LOS PICHES,TRANQUE DE RELAVE,COBRE,METÁLICO,,13,131,13115,Metropolitana de Santiago,Santiago,Lo Barnechea,6324398.206,374951.7602,WGS84,19S,-33.21209023,-70.34178949,INACTIVO,,30333333,,45500000,,,,855,2010-09-28,2796.61413,251755.7392
0702-RM,77762940-9,ANGLO AMERICAN SUR S.A.,LOS BRONCES,COPIHUE,TRANQUE DE RELAVE,COBRE,METÁLICO,,13,131,13115,Metropolitana de Santiago,Santiago,Lo Barnechea,6325749.753,375111.3438,WGS84,19S,-33.19992097,-70.33989181,INACTIVO,,30333333,,45500000,,,,855,,1349.450247,68503.42581
0703-RM,77762940-9,ANGLO AMERICAN SUR S.A.,LOS BRONCES,LAS TORTOLAS,TRANQUE DE RELAVE,COBRE,METÁLICO,5,13,133,13301,Metropolitana de Santiago,Chacabuco,Colina,6332965.692,338345.89,WGS84,19S,-33.1299916,-70.73291727,ACTIVO,AGUAS ABAJO,689655172,629727345.5,1000000000,913104651,2420,2015-09-29,855,2010-09-28,27214.85122,11702728.33
0704-5C,78200830-7,CIA. MINERA PULLALLI LTDA.,PLANTA PULLALLI,PULLALLI,EN PASTA,ORO,METÁLICO,1,05,054,05401,Valparaíso,Petorca,La Ligua,6413151.211,282007.7396,WGS84,19S,-32.39739856,-71.31766902,ACTIVO,NO APLICA,1265369,792848,1702926,1424348,3369,2011-11-02,1996,2009-10-26,1321.141649,97428.85263
0705-5C,78544320-9,CIA. MINERA PIMENTON,PLANTA PIMENTON,EMBALSE DE RELAVES,EMBALSE,ORO,METÁLICO,1,05,053,05304,Valparaíso,Los Andes,San Esteban,6405170.419,386756.852,WGS84,19S,-32.48494116,-70.20525574,ABANDONADO,AGUAS ABAJO,755200,150725.9259,1019520,203480,797,2011-04-04,344,2009-03-09,875.9104212,39598.57765
0706-5C,79963260-8,MINERA LAS CENIZAS S.A.,LAS CENIZAS CABILDO,LAS CENIZAS 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05402,Valparaíso,Petorca,Cabildo,6409870.599,304276.6549,WGS84,19S,-32.43110505,-71.08172973,ABANDONADO,AGUAS ARRIBA,414000,,621000,,,,1956,2015-08-03,1046.89547,68829.31739
0707-5C,79963260-8,MINERA LAS CENIZAS S.A.,LAS CENIZAS CABILDO,LAS CENIZAS 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05402,Valparaíso,Petorca,Cabildo,6409708.384,304163.4892,WGS84,19S,-32.43254757,-71.08296632,ABANDONADO,AGUAS ARRIBA,944238,,1416357,,,,1956,2015-08-03,917.1677908,44218.55005
0708-5C,79963260-8,MINERA LAS CENIZAS S.A.,LAS CENIZAS CABILDO,LAS CENIZAS 3,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05402,Valparaíso,Petorca,Cabildo,6409482.684,304032.5351,WGS84,19S,-32.43455926,-71.08440522,ABANDONADO,EJE CENTRAL,572000,,858000,,1041,1984-10-11,1956,2015-08-03,1279.469532,100495.5128
0709-5C,79963260-8,MINERA LAS CENIZAS S.A.,LAS CENIZAS CABILDO,LAS CENIZAS 4,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05402,Valparaíso,Petorca,Cabildo,6410753.192,304443.8941,WGS84,19S,-32.42317764,-71.07976928,INACTIVO,EJE CENTRAL,11000000,10727367,16500000,16091051,691,1999-04-30,744,2012-09-25,2494.716978,334676.5016
0710-5C,79963260-8,MINERA LAS CENIZAS S.A.,PLANTA CABILDO,DEPOSITO RELAVE ESPESADO INTERIOR MINA (DREIM),DRIM,COBRE,METÁLICO,0,05,054,05402,Valparaíso,Petorca,Cabildo,6409485.761,304926.6225,WGS84,19S,-32.43468851,-71.07490002,INACTIVO,NO APLICA,2329545,2275399,4100000,4777427,2604,2005-12-26,1956,2015-08-03,601.5090958,16300.38013
0711-5C,79963260-8,MINERA LAS CENIZAS S.A.,LAS CENIZAS CABILDO,DEPOSITO EN PASTA (DEP),EN PASTA,COBRE,METÁLICO,1,05,054,05402,Valparaíso,Petorca,Cabildo,6405402.362,304104.0384,WGS84,19S,-32.47135668,-71.08449229,ACTIVO,AGUAS ABAJO,4988636,4243930,8780000,8673447,898,2008-10-27,1956,2015-08-03,3924.666216,426533.721
0712-5C,84542800-K,CIA. MINERA LA PATAGUA,LA PATAGUA,LA PATAGUA 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05401,Valparaíso,Petorca,La Ligua,6397711.067,299732.5484,WGS84,19S,-32.53991369,-71.13261784,INACTIVO,EJE CENTRAL,230000,,345000,,1082,1997-12-31,,,511.6125948,16313.01864
0713-5C,84542800-K,CIA. MINERA LA PATAGUA,LA PATAGUA,LA PATAGUA 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05401,Valparaíso,Petorca,La Ligua,6397869.151,299615.8577,WGS84,19S,-32.53846752,-71.133826,INACTIVO,EJE CENTRAL,615000,,922500,,1082,1997-12-31,,,854.04145,40419.10851
0714-5C,84542800-K,CIA. MINERA LA PATAGUA,LA PATAGUA,LA PATAGUA 3,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05401,Valparaíso,Petorca,La Ligua,6397683.936,299623.4965,WGS84,19S,-32.54013857,-71.13378421,INACTIVO,EJE CENTRAL,280000,,420000,,1422,1975-07-08,,,649.8657352,20899.03386
0715-5C,84542800-K,CIA. MINERA LA PATAGUA,LA PATAGUA,LA PATAGUA 4,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05401,Valparaíso,Petorca,La Ligua,6397792.826,299465.4315,WGS84,19S,-32.53912839,-71.13544317,INACTIVO,,330407,,495610,,1082,1997-12-31,1237,2005-05-25,647.3898885,27305.30564
0716-5C,84542800-K,CIA. MINERA LA PATAGUA,LA PATAGUA,LA PATAGUA 4A,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05401,Valparaíso,Petorca,La Ligua,6397920.966,299325.5911,WGS84,19S,-32.53794794,-71.13690404,INACTIVO,,1684633,,2526950,,1237,2005-05-25,,,844.5634229,43355.76974
0717-5C,84542800-K,CIA. MINERA LA PATAGUA,LA PATAGUA,DEPOSITO AUXILIAR,EMBALSE,COBRE,METÁLICO,0,05,054,05401,Valparaíso,Petorca,La Ligua,6397333.349,300211.1666,WGS84,19S,-32.54340506,-71.12760447,ACTIVO,EXCAVACION TERRENO,33040,,49560,,195,2012-01-27,,,162.6074942,1796.944695
0718-5C,84542800-K,CIA. MINERA LA PATAGUA,LA PATAGUA,JAVITO,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05401,Valparaíso,Petorca,La Ligua,6397084.341,300435.0355,WGS84,19S,-32.54569013,-71.12527475,ACTIVO,EJE CENTRAL,1883523,1206913,2825285,2277658,195,2012-01-27,,,1396.745023,124196.851
0719-5C,96623630-2,CIA. MINERA CAN CAN S. A.,BRONCE DE PETORCA,TERRAZAS 1,TRANQUE DE RELAVE,ORO,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6432713.354,315234.6933,WGS84,19S,-32.22702603,-70.96079365,INACTIVO,,570000,,855000,,442,1999-02-10,,,908.8458789,45149.94661
0720-5C,96623630-2,CIA. MINERA CAN CAN S. A.,BRONCE DE PETORCA,TERRAZAS 2,EMBALSE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6432877.17,314751.6198,WGS84,19S,-32.22546941,-70.9658858,INACTIVO,,960964,471454,1441447,707181,836,2012-10-23,836,2012-10-23,1628.101579,135913.1596
0721-5C,96623630-2,CIA. MINERA CAN CAN S. A.,BRONCE DE PETORCA,EL DURAZNO,TRANQUE DE RELAVE,ORO,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6432610.728,315496.2891,WGS84,19S,-32.22799435,-70.95803874,INACTIVO,,385704,,578556,,,,,,733.9202882,30736.06569
0722-5C,96623630-2,CIA. MINERA CAN CAN S. A.,BRONCE DE PETORCA,DEPOSITO DE ARENAS,TRANQUE DE RELAVE,ORO,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6436424.877,316697.7372,WGS84,19S,-32.19380171,-70.94456256,INACTIVO,AGUAS ABAJO,813714,265682,1220571,398524,1338,2000-07-10,836,2012-10-23,1366.697106,74366.59369
0723-5C,sin rut conocido,PETRONILA DÍAZ,PETRONILA DIAZ,PETRONILA DIAZ,ACOPIO,ORO,METÁLICO,,05,054,05404,Valparaíso,Petorca,Petorca,6429746.339,317791.2779,WGS84,19S,-32.2541955,-70.93424266,ABANDONADO,NO APLICA,500,,750,,,,,,317.8478422,5382.288952
0724-5C,sin rut conocido,SM. DIAMANTINA LTDA.,PLANTA DIAMANTINO,DIAMANTINO,EMBALSE,COBRE,METÁLICO,1,05,057,05705,Valparaíso,San Felipe de Aconcagua,Putaendo,6400418.804,347139.7626,WGS84,19S,-32.52304556,-70.6275479,ABANDONADO,,402190,,1005480,,,,,,356.736895,6882.8704
0725-5C,77306760-0,SOC. LEGAL MRA. BOTON DE ORO DE PETORCA,PLANTA PATS,PLANTA PATS,EMBALSE,ORO,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6431134.481,322957.6578,WGS84,19S,-32.24250686,-70.87916663,ABANDONADO,,31450,,47175,,342,1996-04-01,,,431.6744704,11561.85405
0726-5C,96809100-K,CIA. MINERA LOS MAITENES,LOS MAITENES,EMBALSE LOS MAITENES,EMBALSE,COBRE,METÁLICO,0,05,051,05105,Valparaíso,Valparaíso,Puchuncaví,6369640.938,269180.5228,WGS84,19S,-32.78695975,-71.46465802,ABANDONADO,EXCAVACION TERRENO,9660,,14490,,,,,,248.1088642,4018.344692
0727-5C,65529570-4,SINDICATO PIRQUINEROS DE PETORCA,LA VEGA,EMBALSE DE RELAVES DEL SINDICATO INDEPENDIENTE DE PIRQUINEROS DE PETORCA,EMBALSE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6433397.103,323141.671,WGS84,19S,-32.22213467,-70.87679484,ACTIVO,,5175,,8280,,3883,2003-12-24,,,146.1488751,1237.698219
0728-5C,65529570-4,SINDICATO PIRQUINEROS DE PETORCA,LA VEGA,MINERA LA VEGA,EMBALSE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6433384.295,323095.2978,WGS84,19S,-32.22224285,-70.87728909,ACTIVO,,27661,,41491,,451,2018-04-30,,,193.9071394,2526.848993
0729-5C,76225958-3,SOC. MINERA SERPROMIN,PLANTA EL ARENAL,EL ARENAL 1,EMBALSE,COBRE,METÁLICO,1,05,057,05705,Valparaíso,San Felipe de Aconcagua,Putaendo,6385465.579,335368.6668,WGS84,19S,-32.6561909,-70.75545651,ABANDONADO,,29364,,44046,,262,1996-03-11,,,462.8296003,9727.309613
0730-5C,76225958-3,SOC. MINERA SERPROMIN,PLANTA EL ARENAL,EL ARENAL 3,EMBALSE,COBRE,METÁLICO,1,05,057,05705,Valparaíso,San Felipe de Aconcagua,Putaendo,6385519.336,335331.4072,WGS84,19S,-32.65570063,-70.75584416,ABANDONADO,,388158,,582237,,1568,2013-10-28,,,234.4964784,3779.926352
0731-5C,99572740-4,MIGRIN S.A.,PLANTA SAN SEBASTIAN,SAN SEBASTIAN,ACOPIO,CARBONATO DE CALCIO,NO METÁLICO,0,05,056,05603,Valparaíso,San Antonio,Cartagena,6287649.127,259841.9491,WGS84,19S,-33.52378798,-71.5858939,INACTIVO,NO APLICA,64350,,96525,,3041,2003-08-26,400,2010-05-11,684.6260775,28545.04284
0732-7C,99572740-4,MIGRIN S.A.,LAS PIEDRAS,DEPOSITO DE LODOS ANTIGUO,EMBALSE,SILICE,NO METÁLICO,1,07,071,07104,Maule,Talca,Empedrado,6058006.41,191621.8826,WGS84,19S,-35.5736603,-72.40269619,ACTIVO,,307232,341338,430125,525762,567,2010-07-12,,,2118.065041,207754.043
0733-7C,99572740-4,MIGRIN S.A.,LAS PIEDRAS,DEPOSITO DE LODOS NUEVO,EMBALSE,SILICE,NO METÁLICO,1,07,071,07104,Maule,Talca,Empedrado,6057632.525,191780.8534,WGS84,19S,-35.57707499,-72.40108726,ACTIVO,,46354,39728,64896,80000,134,2017-05-22,,,1924.013465,141135.3659
0734-5C,79812520-6,SOC. EXPLORACION Y DESARROLLO MINERO (EXPLODESA),ENCON,ENCON,ACOPIO,COBRE,METÁLICO,0,05,057,05701,Valparaíso,San Felipe de Aconcagua,San Felipe,6376535.06,337458.2574,WGS84,19S,-32.73702407,-70.73474148,ABANDONADO,NO APLICA,30000,,45000,,,,,,575.1388508,18603.51615
0735-5C,87956600-2,SOCIEDAD EDMUNDO ELISSETCHE,PLANTA EL CERRADO,EL CERRADO 1,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,05,054,05402,Valparaíso,Petorca,Cabildo,6391127.199,312574.92,WGS84,19S,-32.60151525,-70.99725095,ABANDONADO,AGUAS ARRIBA,600000,,900000,,,,,,837.5066735,30017.14937
0736-5C,87956600-2,SOCIEDAD EDMUNDO ELISSETCHE,PLANTA EL CERRADO,EL CERRADO 2,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,05,054,05402,Valparaíso,Petorca,Cabildo,6391351.416,312804.6295,WGS84,19S,-32.59953272,-70.99475957,ABANDONADO,EJE CENTRAL,170000,,255000,,1493,1993-10-15,,,741.2879693,31636.89719
0737-5C,6965537-8,HUGO HUMBERTO SAAVEDRA QUIROZ,PLANTA SAAVEDRA EL QUEMADO,EL QUEMADO ,TRANQUE DE RELAVE,ORO,METÁLICO,1,05,054,05402,Valparaíso,Petorca,Cabildo,6408675.487,310904.6308,WGS84,19S,-32.44302482,-71.01151141,ABANDONADO,AGUAS ARRIBA,91654,,137481,,1037,1987-10-30,,,333.1876033,6278.365502
0738-5C,sin rut conocido,SOC. MINERA GAMA,PLANTA LOS MOLLES,LOS MOLLES 1,TRANQUE DE RELAVE,ORO-COBRE,METÁLICO,1,05,054,05401,Valparaíso,Petorca,La Ligua,6430870.135,266218.775,WGS84,19S,-32.23450261,-71.48104447,ABANDONADO,EJE CENTRAL,9800,,14700,,552,1985-05-31,,,279.3727681,4867.843321
0739-5C,sin rut conocido,CIA. MINERA HIERRO VIEJO,PLANTA HIERRO VIEJO,HIERRO VIEJO 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6427003.454,310130.4156,WGS84,19S,-32.27765385,-71.01607132,ABANDONADO,AGUAS ARRIBA,27000,,40500,,,,,,132.3668646,1192.82038
0740-5C,sin rut conocido,CIA. MINERA HIERRO VIEJO,PLANTA HIERRO VIEJO,HIERRO VIEJO 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6426962.181,310097.444,WGS84,19S,-32.27802037,-71.01642947,ABANDONADO,AGUAS ARRIBA,5720,,8580,,,,,,228.5384138,3052.605528
0741-5C,78200830-7,MINERA CEMIN-PULLALLI SPA,PLANTA CATEMU,CATEMU 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,057,05702,Valparaíso,San Felipe de Aconcagua,Catemu,6372242.256,313257.0994,WGS84,19S,-32.77188519,-70.99376666,ABANDONADO,AGUAS ABAJO,414000,,621000,,127,1973-06-13,,,514.2389286,12230.1606
0742-5C,78200830-7,MINERA CEMIN-PULLALLI SPA,PLANTA CATEMU,CATEMU 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,057,05702,Valparaíso,San Felipe de Aconcagua,Catemu,6372139.054,313365.7152,WGS84,19S,-32.77283402,-70.99262837,ABANDONADO,AGUAS ABAJO,944238,,1416357,,,,,,1211.224168,70459.19639
0743-5C,78200830-7,MINERA CEMIN-PULLALLI SPA,PLANTA CATEMU,CATEMU 3,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,057,05702,Valparaíso,San Felipe de Aconcagua,Catemu,6372410.951,313019.9822,WGS84,19S,-32.77032406,-70.99626296,ABANDONADO,AGUAS ABAJO,572000,,858000,,,,,,1902.625217,178530.1061
0744-5C,78200830-7,MINERA CEMIN-PULLALLI SPA,PLANTA CATEMU,CATEMU 4,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,057,05702,Valparaíso,San Felipe de Aconcagua,Catemu,6371779.117,313401.0344,WGS84,19S,-32.77608493,-70.9923238,ABANDONADO,EJE CENTRAL,2400000,,3600000,,1222,1988-11-30,,,1780.62123,121477.7768
0745-5C,sin rut conocido,TRAPICHES,3 TRANQUES,3 TRANQUES,ACOPIO,ORO,METÁLICO,0,05,054,05404,Valparaíso,Petorca,Petorca,6429456.777,316691.9606,WGS84,19S,-32.25662707,-70.94596245,ABANDONADO,NO APLICA,14438,,21657,,,,,,144.7188744,767.5584538
0746-5C,78608270-6,PROQUIMIN,PROQUIMIN,CAOLIN,ACOPIO,CAOLIN,NO METÁLICO,,05,055,05502,Valparaíso,Quillota,Calera,6368893.517,294111.7564,WGS84,19S,-32.79865203,-71.19879136,ABANDONADO,NO APLICA,1500,,2250,,675,1995-10-29,,,173.2144111,2045.715653
0747-5C,76316627-9,PLANTA CONCENTRADORA DE MINERALES CHINCOLCO SPA,PLANTA CHINCOLCO,EMBALSE DE RELAVES MANUEL FERNANDEZ,EMBALSE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6433491.392,323382.7749,WGS84,19S,-32.22132246,-70.87422001,ACTIVO,,111166,86550,166750,129826,1130,2015-10-26,,,468.0934054,14700.77022
0748-5C,79963260-8,MINERA LAS CENIZAS S.A.,PLANTA LOS MAQUIS,LOS MAQUIS 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05402,Valparaíso,Petorca,Cabildo,6406257.529,305553.012,WGS84,19S,-32.46390145,-71.06890635,ABANDONADO,AGUAS ARRIBA,30000,,45000,,172,1995-02-15,,,199.9018251,2632.924857
0749-5C,76430769-0,ANTAWARA SpA,ANTAWARA,ANTAWARA,EMBALSE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6435691.432,323529.0348,WGS84,19S,-32.2015084,-70.87226203,ACTIVO,,49950,11366,89910,17050,1006,2016-09-12,,,589.1013405,21372.12802
0750-5C,6686200-3,FIDEL CONTRERAS SALINAS,COBRE OXIDADO 1-5,COBRE OXIDADO 1-5,ACOPIO,COBRE,METÁLICO,,05,057,05705,Valparaíso,San Felipe de Aconcagua,Putaendo,6394416.368,334347.9093,WGS84,19S,-32.57533221,-70.764752,ABANDONADO,NO APLICA,352666,,529200,,911,2008-11-03,,,85.10662132,436.931618
0751-5C,sin rut conocido,DESCONOCIDO,PLANTA DULCINEA,DULCINEA,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6442291.261,330315.0995,WGS84,19S,-32.14304249,-70.79912598,ABANDONADO,,215905,,323857,,,,,,872.1159417,37272.93913
0752-5C,sin rut conocido,DESCONOCIDO,PLANTA TRANSITO (LAS PALMAS),TRANQUE 1-2-3-4,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6438412.429,297478.5672,WGS84,19S,-32.1725849,-71.1479111,ABANDONADO,AGUAS ARRIBA,18641,,27961,,,,,,506.715685,8266.019959
0753-5C,76181161-4,MINERA LA MERCED E.I.R.L.,PLANTA DE BENEFICIO DE MINERALES,EMBALSE,EMBALSE,COBRE,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6433694.901,323676.1814,WGS84,19S,-32.2195336,-70.87107027,ABANDONADO,EXCAVACION TERRENO,3600,,5400,,,,,,145.3432954,1412.655529
0754-5C,sin rut conocido,DESCONOCIDO,PLANTA LOS HOYOS,LOS HOYOS,TRANQUE DE RELAVE,ORO,METÁLICO,1,05,054,05404,Valparaíso,Petorca,Petorca,6450762.495,327432.0807,WGS84,19S,-32.06621879,-70.82815769,ABANDONADO,AGUAS ABAJO,813714,265682,1220571,398524,1338,2000-07-10,836,2012-10-23,302.6103714,5007.722324
0755-5C,sin rut conocido,DESCONOCIDO,RAMAYANA,RAMAYANA 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,05,058,05803,Valparaíso,Marga Marga,Olmué,6340164.856,309946.4048,WGS84,19S,-33.06048934,-71.03570576,ABANDONADO,AGUAS ARRIBA,48000,,72000,,,,,,558.8006124,9697.995368
0756-5C,sin rut conocido,DESCONOCIDO,RAMAYANA,RAMAYANA 2,ACOPIO,COBRE,METÁLICO,,05,058,05803,Valparaíso,Marga Marga,Olmué,6338951.31,310455.0021,WGS84,19S,-33.07151776,-71.03051234,ABANDONADO,NO APLICA,9600,,14400,,,,,,427.8256202,7401.388711
0757-RM,85466200-7,MINERA SAN PEDRO S.A,PLANTA POLCURA INTEGRADA,EMBALSE DE RELAVES,EMBALSE,COBRE,METÁLICO,1,13,133,13303,Metropolitana de Santiago,Chacabuco,Tiltil,6335593.758,321457.7672,WGS84,19S,-33.10365011,-70.91335896,ACTIVO,,134400,220396,208200,330594,364,2008-04-16,1833,2009-10-08,1693.944716,71598.48079
0758-RM,85466200-7,MINERA SAN PEDRO S.A,PLANTA POLCURA INTEGRADA,MSP 2,FILTRADO,COBRE,METÁLICO,0,13,133,13303,Metropolitana de Santiago,Chacabuco,Tiltil,6335808.614,322148.4668,WGS84,19S,-33.10182652,-70.90591877,ACTIVO,NO APLICA,,,,,,,,,2206.689285,83878.87993
0759-RM,91337000-7,CEMENTO POLPAICO S.A.,CERRO BLANCO,TRANQUE RELAVE 1-2-3-4,TRANQUE DE RELAVE,CALIZA,NO METÁLICO,1,13,133,13303,Metropolitana de Santiago,Chacabuco,Tiltil,6331323.129,329196.1406,WGS84,19S,-33.1433976,-70.83126703,INACTIVO,EJE CENTRAL,8265000,,12397500,,407,1996-04-26,2016,2015-08-11,3084.56221,581591.0601
0760-RM,91337000-7,CEMENTO POLPAICO S.A.,CERRO BLANCO,TRANQUE RELAVE 5,TRANQUE DE RELAVE,CARBONATO DE CALCIO,NO METÁLICO,1,13,133,13303,Metropolitana de Santiago,Chacabuco,Tiltil,6328207.524,329852.5916,WGS84,19S,-33.1715898,-70.82481384,ACTIVO,AGUAS ABAJO,6380000,6526153,9570000,10590184,745,1998-09-08,2016,2015-08-11,3139.801143,436270.5484
0761-RM,99589380-0,MINERA NUEVA PUDAHUEL,PLANTA LA AFRICANA,LA AFRICANA 1-2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,13,131,13124,Metropolitana de Santiago,Santiago,Pudahuel,6296137.093,331356.8684,WGS84,19S,-33.46095278,-70.81467053,ABANDONADO,,1000000,,1450000,,,,2362,2002-10-07,2714.873836,358366.63
0762-RM,99589380-0,MINERA NUEVA PUDAHUEL,PLANTA LA AFRICANA,LA FARFANA,TRANQUE DE RELAVE,COBRE,METÁLICO,1,13,131,13119,Metropolitana de Santiago,Santiago,Maipú,6295756.589,331927.3247,WGS84,19S,-33.4644728,-70.80860611,ABANDONADO,,120721,,181082,,,,2362,2002-10-07,1074.272173,74994.16462
